Date,Open,Close,Adj Close,Volume,High_Low
2022-12-14,1320.69,1307.44,1307.44,554465.5717,1352.72/1301.0
2022-12-15,1307.45,1266.54,1266.54,390051.2447,1311.14/1259.27
2022-12-16,1266.53,1166.83,1166.83,751422.2779,1280.06/1155.32
2022-12-17,1166.82,1187.16,1187.16,328881.6281,1190.03/1161.92
2022-12-18,1187.16,1183.06,1183.06,252260.144,1199.54/1170.32
2022-12-19,1183.06,1167.82,1167.82,296832.7228,1195.0/1150.51
2022-12-20,1167.82,1216.94,1216.94,465184.1943,1230.47/1163.12
2022-12-21,1216.95,1213.78,1213.78,245723.8377,1223.39/1203.02
2022-12-22,1213.78,1217.71,1217.71,336761.6598,1237.99/1182.54
2022-12-23,1217.72,,1219.99,278604.2882,1231.99/1210.0
2022-12-24,1219.98,1220.41,1220.41,123701.5301,1227.99/1214.69
2022-12-25,1220.42,1218.51,1218.51,231652.0612,1225.0/1193.18
2022-12-26,1218.52,1228.11,1228.11,162723.0857,1231.09/1211.67
2022-12-27,1228.12,1211.55,1211.55,262437.6398,1233.73/1200.58
2022-12-28,1211.55,1190.15,1190.15,367828.8914,1215.78/1181.06
2022-12-29,1190.15,1200.49,1200.49,249130.4869,1206.57/1186.77
2022-12-30,1200.48,1199.99,1199.99,266014.2115,1202.15/1181.08
2022-12-31,1199.98,1196.13,1196.13,139379.2811,1208.46/1191.66
2023-01-01,1196.13,1200.34,1200.34,117762.0685,1204.67/1190.57
2023-01-02,1200.33,,1214.0,252794.14,1224.29/1193.0
2023-01-03,1213.99,1214.55,1214.55,205519.4944,1219.89/1204.93
2023-01-04,1214.56,1256.9,1256.9,457799.6648,1272.6/1212.71
2023-01-05,1256.91,1251.24,1251.24,272805.33,1259.95/1242.81
2023-01-06,1251.25,1269.14,1269.14,342344.2023,1276.7/1236.0
2023-01-07,1269.13,1264.07,1264.07,129474.2884,1271.09/1261.3
2023-01-08,1264.06,1290.16,1290.16,213636.7848,1296.0/1257.77
2023-01-09,1290.15,1320.39,1320.39,581727.6968,1344.91/1285.44
2023-01-10,1320.4,1335.62,1335.62,459660.2307,1347.69/1316.8
2023-01-11,1335.63,1389.39,1389.39,472465.9556,1398.0/1321.04
2023-01-12,1389.4,1415.92,1415.92,877712.4492,1438.0/1361.92
2023-01-13,1415.91,1451.2,1451.2,499377.8649,1464.0/1401.03
2023-01-14,1451.21,1549.9,1549.9,940691.7774,1599.98/1449.14
2023-01-15,1549.91,1552.52,1552.52,387832.7138,1566.66/1516.03
2023-01-16,1552.52,1576.94,1576.94,574622.8953,1604.5/1521.31
2023-01-17,1576.94,1565.57,1565.57,506771.7219,1609.0/1541.15
2023-01-18,1565.56,1511.43,1511.43,752534.8857,1610.0/1501.39
2023-01-19,1511.44,1551.09,1551.09,308679.4645,1564.43/1509.15
2023-01-20,1551.09,1658.52,1658.52,440570.9974,1669.9/1542.02
2023-01-21,1658.53,1626.66,1626.66,494248.6009,1679.26/1616.21
2023-01-22,1626.65,1627.44,1627.44,431729.6909,1663.89/1604.0
2023-01-23,1627.43,1626.29,1626.29,407267.1156,1648.09/1585.29
2023-01-24,1626.28,1555.97,1555.97,462275.3243,1641.46/1535.0
2023-01-25,1555.97,1611.94,1611.94,646474.9166,1641.0/1518.0
2023-01-26,1611.95,,1601.09,532777.8466,1632.84/1577.43
2023-01-27,1601.08,1597.62,1597.62,512093.3875,1621.0/1552.54
2023-01-28,1597.61,1572.1,1572.1,313675.6574,1606.83/1555.99
2023-01-29,1572.1,1644.72,1644.72,551767.9134,1660.0/1566.33
2023-01-30,1644.73,1566.2,1566.2,595055.3281,1647.53/1535.0
2023-01-31,1566.21,1585.33,1585.33,348856.6751,1605.18/1561.63
2023-02-01,1585.32,1641.68,1641.68,474617.1709,1647.77/1555.18
2023-02-02,1641.67,,1643.12,629188.8874,1714.68/1626.85
2023-02-03,1643.12,1663.52,1663.52,464815.032,1676.0/1625.93
2023-02-04,1663.52,1666.38,1666.38,308227.1295,1695.29/1645.43
2023-02-05,1666.39,1629.02,1629.02,413579.6748,1673.81/1609.3
2023-02-06,1629.01,1614.29,1614.29,384119.4197,1658.56/1605.01
2023-02-07,1614.28,1671.03,1671.03,451922.4,1678.37/1613.14
2023-02-08,1671.03,1650.43,1650.43,417966.2539,1697.91/1630.47
2023-02-09,1650.42,,1545.35,658011.6964,1656.17/1524.4
2023-02-10,1545.35,1513.06,1513.06,484654.2199,1555.01/1490.0
2023-02-11,1513.05,1538.51,1538.51,289691.5708,1543.0/1505.0
2023-02-12,1538.5,1514.83,1514.83,286758.374,1548.02/1493.08
2023-02-13,1514.82,1505.24,1505.24,643152.3904,1526.1/1461.93
2023-02-14,1505.25,1555.71,1555.71,668964.3768,1569.0/1482.66
2023-02-15,1555.7,1674.92,1674.92,581207.8586,1680.0/1542.55
2023-02-16,1674.92,1637.84,1637.84,832723.6731,1742.97/1633.72
2023-02-17,1637.83,1693.87,1693.87,579934.663,1722.0/1630.51
2023-02-18,1693.81,1691.62,1691.62,267305.7813,1713.13/1679.77
2023-02-19,1691.62,1679.75,1679.75,401023.0477,1726.59/1666.14
2023-02-20,1679.74,1703.27,1703.27,451314.8335,1719.89/1650.56
2023-02-21,1703.27,1659.76,1659.76,520354.4688,1716.66/1636.3
2023-02-22,1659.77,1643.14,1643.14,528875.4809,1666.95/1595.07
2023-02-23,1643.15,1650.53,1650.53,501305.9717,1679.0/1628.75
2023-02-24,1650.52,1607.8,1607.8,512515.4982,1664.66/1575.64
2023-02-25,1607.8,1594.58,1594.58,290188.0391,1608.98/1557.33
2023-02-26,1594.58,1641.36,1641.36,308607.9941,1651.26/1587.76
2023-02-27,1641.37,1633.45,1633.45,431861.4129,1665.22/1608.0
2023-02-28,1633.45,1605.23,1605.23,393523.1647,1647.52/1596.66
2023-03-01,1605.24,1665.22,1665.22,474456.8235,1669.72/1595.0
2023-03-02,1665.23,1647.86,1647.86,423023.8082,1677.86/1619.18
2023-03-03,1647.86,1569.45,1569.45,742816.5976,1649.25/1544.39
2023-03-04,1569.45,1566.73,1566.73,237640.2606,1577.53/1549.12
2023-03-05,1566.74,1564.58,1564.58,299240.7415,1588.77/1553.05
2023-03-06,1564.57,1565.84,1565.84,307709.3011,1583.49/1554.44
2023-03-07,1565.84,1561.96,1561.96,437947.9032,1584.49/1536.14
2023-03-08,1561.95,1532.38,1532.38,460101.7658,1570.89/1523.61
2023-03-09,1532.38,1437.32,1437.32,718485.1364,1546.45/1408.0
2023-03-10,1437.32,1426.44,1426.44,960262.4509,1439.43/1368.39
2023-03-11,1426.43,1471.97,1471.97,1374859.6201,1478.07/1408.4
2023-03-12,1471.93,1580.33,1580.33,1002355.0929,1594.19/1448.3
2023-03-13,1580.33,1673.45,1673.45,1228063.6053,1693.49/1565.0
2023-03-14,1673.44,1699.4,1699.4,1283321.2355,1780.02/1655.24
2023-03-15,1699.41,1649.96,1649.96,963142.4833,1716.9/1611.0
2023-03-16,1649.95,1673.73,1673.73,627985.6119,1691.42/1632.18
2023-03-17,1673.73,1789.27,1789.27,907528.2825,1800.0/1662.65
2023-03-18,1789.26,1758.84,1758.84,711614.731,1841.0/1747.47
2023-03-19,1758.84,1780.68,1780.68,541131.8908,1841.36/1757.92
2023-03-20,1780.67,1732.78,1732.78,682848.1248,1803.05/1722.0
2023-03-21,1732.77,1801.23,1801.23,742348.4999,1835.0/1717.01
2023-03-22,1801.23,1734.33,1734.33,891287.6009,1819.98/1710.12
2023-03-23,1734.34,1813.79,1813.79,732061.103,1857.16/1729.35
2023-03-24,1813.78,1749.57,1749.57,564770.1417,1818.99/1726.4
2023-03-25,1749.57,1741.88,1741.88,355679.3743,1763.23/1713.09
2023-03-26,1741.88,1773.88,1773.88,354933.2372,1801.0/1739.31
2023-03-27,1773.88,,1715.22,570563.5023,1780.48/1686.13
2023-03-28,1715.21,1772.99,1772.99,536511.3973,1795.73/1701.13
2023-03-29,1773.0,1793.07,1793.07,536865.5972,1827.99/1772.48
2023-03-30,1793.06,1793.61,1793.61,579690.0394,1829.69/1763.0
2023-03-31,1793.6,1821.52,1821.52,554525.4762,1847.28/1777.91
2023-04-01,1821.52,1820.79,1820.79,272904.9674,1842.83/1807.81
2023-04-02,1820.8,1794.51,1794.51,322122.9385,1824.81/1771.7
2023-04-03,1794.51,1810.51,1810.51,628503.6619,1839.99/1762.77
2023-04-04,1810.51,1870.37,1870.37,622208.6411,1891.91/1802.01
2023-04-05,1870.38,1908.69,1908.69,548595.5155,1942.98/1864.58
2023-04-06,1908.68,1872.41,1872.41,396241.4352,1909.91/1853.7
2023-04-07,1872.41,1863.72,1863.72,284256.4873,1882.61/1841.46
2023-04-08,1863.73,1848.82,1848.82,197905.5407,1879.38/1847.0
2023-04-09,1848.82,1858.92,1858.92,287131.3079,1873.99/1824.01
2023-04-10,1858.91,1910.2,1910.2,434739.7984,1918.79/1846.4
2023-04-11,1910.21,1889.86,1889.86,405203.4892,1937.37/1881.11
2023-04-12,1889.86,1917.39,1917.39,630844.4186,1933.0/1852.65
2023-04-13,1917.4,2012.01,2012.01,676164.5188,2023.0/1899.55
2023-04-14,2012.0,2099.99,2099.99,896307.3934,2128.76/2009.22
2023-04-15,2099.99,2090.6,2090.6,321823.7851,2111.85/2071.13
2023-04-16,2090.61,2118.67,2118.67,319880.4393,2141.54/2072.72
2023-04-17,2118.66,2074.0,2074.0,426972.7071,2120.51/2056.25
2023-04-18,2073.99,2103.5,2103.5,414244.6135,2125.0/2051.0
2023-04-19,2103.51,1933.73,1933.73,775389.0602,2104.6/1923.03
2023-04-20,1933.74,1942.98,1942.98,625336.2495,1982.99/1914.43
2023-04-21,1942.98,1848.78,1848.78,688876.6186,1957.27/1825.0
2023-04-22,1848.77,1874.16,1874.16,331007.5879,1887.31/1841.64
2023-04-23,1874.17,1862.0,1862.0,344514.3444,1882.01/1836.37
2023-04-24,1862.01,1841.84,1841.84,447864.0517,1890.0/1806.0
2023-04-25,1841.84,1866.1,1866.1,457870.6047,1877.86/1801.66
2023-04-26,1866.1,1866.01,1866.01,897709.7298,1964.72/1785.0
2023-04-27,1866.01,1908.68,1908.68,727472.9466,1940.96/1861.19
2023-04-28,1908.68,1890.94,1890.94,387630.7791,1923.88/1873.94
2023-04-29,1890.93,1907.8,1907.8,182046.1406,1918.0/1883.05
2023-04-30,1907.79,1870.09,1870.09,355336.4888,1939.0/1866.16
2023-05-01,1870.08,1830.73,1830.73,445519.1779,1886.49/1806.12
2023-05-02,1830.73,1870.08,1870.08,373753.2027,1881.87/1822.94
2023-05-03,1870.09,1905.12,1905.12,465185.2501,1916.52/1842.64
2023-05-04,1905.12,1877.07,1877.07,354528.6144,1918.26/1866.71
2023-05-05,1877.07,1993.3,1993.3,546608.875,1998.36/1875.65
2023-05-06,1993.3,1896.33,1896.33,608106.9915,2019.0/1860.0
2023-05-07,1896.33,1870.4,1870.4,413268.8357,1933.33/1867.59
2023-05-08,1870.41,1847.56,1847.56,625316.6168,1883.97/1810.73
2023-05-09,1847.55,1846.52,1846.52,304396.186,1861.88/1830.99
2023-05-10,1846.53,1840.84,1840.84,639933.3855,1887.47/1790.51
2023-05-11,1840.83,1794.3,1794.3,522096.0725,1842.02/1772.68
2023-05-12,1794.31,1807.45,1807.45,565539.8309,1818.63/1740.0
2023-05-13,1807.45,1795.11,1795.11,212895.4373,1817.03/1785.23
2023-05-14,1795.12,1799.21,1799.21,218101.0977,1824.0/1789.82
2023-05-15,1799.2,1816.2,1816.2,388171.9261,1846.7/1785.05
2023-05-16,1816.21,1824.21,1824.21,311238.6786,1832.64/1796.2
2023-05-17,1824.21,1822.12,1822.12,352097.9913,1837.5/1783.68
2023-05-18,1822.12,1800.56,1800.56,293755.311,1831.92/1771.12
2023-05-19,1800.56,1812.32,1812.32,243116.4676,1829.54/1796.81
2023-05-20,1812.31,1819.42,1819.42,127754.4349,1828.87/1807.06
2023-05-21,1819.42,1804.91,1804.91,161517.8053,1828.98/1797.21
2023-05-22,1804.91,1817.35,1817.35,237498.9423,1828.27/1792.01
2023-05-23,1817.36,1854.05,1854.05,396869.6097,1872.5/1815.24
2023-05-24,1854.06,1799.89,1799.89,420846.1445,1854.09/1777.6
2023-05-25,1799.89,1805.6,1805.6,350633.0089,1818.81/1761.41
2023-05-26,1805.61,1827.79,1827.79,275690.6854,1838.2/1796.99
2023-05-27,1827.8,1829.89,1829.89,138824.9406,1836.12/1812.18
2023-05-28,1829.89,1908.64,1908.64,378392.4371,1918.65/1823.6
2023-05-29,1908.64,1892.6,1892.6,313593.4942,1927.62/1873.65
2023-05-30,1892.6,1900.59,1900.59,272665.8402,1917.0/1881.19
2023-05-31,1900.58,,1873.63,319255.5681,1907.13/1846.95
2023-06-01,1873.63,1861.78,1861.78,270496.6097,1889.2/1840.0
2023-06-02,1861.78,1906.68,1906.68,313004.0658,1910.0/1847.51
2023-06-03,1906.69,1892.06,1892.06,148818.2427,1907.92/1881.6
2023-06-04,1892.05,1890.01,1890.01,172683.0119,1914.63/1884.22
2023-06-05,1890.0,1810.5,1810.5,555361.2683,1890.63/1778.0
2023-06-06,1810.49,1884.64,1884.64,491407.2174,1898.29/1797.18
2023-06-07,1884.65,1832.13,1832.13,429196.7064,1897.8/1821.18
2023-06-08,1832.12,1845.64,1845.64,189270.4853,1861.28/1828.31
2023-06-09,1845.65,1840.37,1840.37,198324.3252,1855.0/1827.0
2023-06-10,1840.37,1751.53,1751.53,652324.6695,1844.99/1715.03
2023-06-11,1751.52,1752.76,1752.76,219956.2434,1778.25/1738.72
2023-06-12,1752.77,1742.57,1742.57,302132.4819,1759.33/1720.0
2023-06-13,1742.57,1740.12,1740.12,284268.0018,1770.13/1724.22
2023-06-14,1740.12,1650.95,1650.95,415847.327,1750.03/1630.43
2023-06-15,1650.95,1666.96,1666.96,370774.7696,1680.91/1626.01
2023-06-16,1666.96,1717.92,1717.92,311734.5904,1729.5/1649.86
2023-06-17,1717.91,1727.76,1727.76,210914.9216,1770.0/1714.26
2023-06-18,1727.75,1720.95,1720.95,156535.0128,1747.84/1712.0
2023-06-19,1720.95,1737.11,1737.11,245162.7589,1752.19/1698.0
2023-06-20,1737.1,1791.99,1791.99,328855.6846,1796.99/1714.72
2023-06-21,1791.99,1889.11,1889.11,613755.8869,1901.0/1787.38
2023-06-22,1889.1,1872.01,1872.01,416714.5719,1933.17/1865.98
2023-06-23,1872.0,1892.63,1892.63,401147.9324,1936.42/1861.01
2023-06-24,1892.63,1874.96,1874.96,226910.2941,1906.0/1864.77
2023-06-25,1874.95,1898.8,1898.8,338757.6158,1930.0/1868.83
2023-06-26,1898.8,1858.97,1858.97,458743.861,1909.1/1837.18
2023-06-27,1858.97,1889.58,1889.58,366634.5707,1912.53/1855.19
2023-06-28,1889.58,1828.02,1828.02,337836.5792,1890.19/1816.56
2023-06-29,1828.03,1851.99,1851.99,241844.8281,1880.0/1827.84
2023-06-30,1851.99,1933.79,1933.79,716538.1035,1948.6/1825.01
2023-07-01,1933.8,1924.5,1924.5,178373.3688,1944.56/1909.44
2023-07-02,1924.5,1937.48,1937.48,255852.7832,1959.2/1885.75
2023-07-03,1937.49,1955.54,1955.54,322102.4295,1976.16/1933.55
2023-07-04,1955.55,1936.2,1936.2,205525.0984,1967.08/1931.58
2023-07-05,1936.19,1910.36,1910.36,267633.4783,1942.5/1894.51
2023-07-06,1910.35,1846.17,1846.17,456362.741,1958.0/1846.0
2023-07-07,1846.17,1870.91,1870.91,232944.3466,1878.0/1826.0
2023-07-08,1870.92,1865.24,1865.24,125819.8273,1876.0/1842.8
2023-07-09,1865.24,1862.8,1862.8,135046.3743,1879.36/1856.15
2023-07-10,1862.81,1880.4,1880.4,247868.1494,1905.5/1846.63
2023-07-11,1880.41,1878.3,1878.3,177771.6117,1891.99/1862.38
2023-07-12,1878.31,1871.82,1871.82,264406.8673,1902.0/1864.37
2023-07-13,1871.82,2004.49,2004.49,548861.4207,2012.63/1862.59
2023-07-14,2004.49,1937.83,1937.83,498724.0359,2029.11/1898.39
2023-07-15,1937.82,1931.41,1931.41,135181.7663,1946.37/1926.23
2023-07-16,1931.41,1922.11,1922.11,148667.1051,1943.55/1914.0
2023-07-17,1922.12,1911.2,1911.2,277159.0349,1936.18/1873.26
2023-07-18,1911.21,1897.21,1897.21,215780.5006,1917.19/1875.73
2023-07-19,1897.21,1888.63,1888.63,218045.0005,1922.04/1882.17
2023-07-20,1888.64,1891.59,1891.59,292907.5164,1929.05/1878.0
2023-07-21,1891.59,1891.73,1891.73,165554.0428,1905.74/1884.64
2023-07-22,1891.73,1866.52,1866.52,131901.6487,1897.35/1851.18
2023-07-23,1866.52,1888.73,1888.73,153501.0178,1905.25/1857.82
2023-07-24,1888.74,1850.0,1850.0,276504.5547,1890.86/1833.19
2023-07-25,1850.0,1857.66,1857.66,152251.21,1868.71/1845.45
2023-07-26,1857.66,1872.0,1872.0,272090.5333,1888.0/1848.35
2023-07-27,1871.99,1861.28,1861.28,163766.4259,1886.11/1854.84
2023-07-28,1861.29,1874.19,1874.19,138695.7147,1883.39/1856.52
2023-07-29,1874.2,1880.46,1880.46,72867.0269,1886.58/1869.54
2023-07-30,1880.45,1861.79,1861.79,158657.5902,1885.3/1848.17
2023-07-31,1861.79,1856.14,1856.14,168204.4534,1877.4/1851.02
2023-08-01,1856.13,1873.47,1873.47,358476.0966,1875.62/1813.8
2023-08-02,1873.48,1839.9,1839.9,254213.0553,1879.74/1821.21
2023-08-03,1839.9,1835.81,1835.81,171148.052,1859.12/1826.0
2023-08-04,1835.81,1830.23,1830.23,187699.4552,1851.31/1815.74
2023-08-05,1830.24,1836.48,1836.48,93657.3255,1839.0/1827.5
2023-08-06,1836.48,1830.28,1830.28,90403.9915,1838.58/1825.86
2023-08-07,1830.28,1829.1,1829.1,224092.9059,1847.0/1802.0
2023-08-08,1829.1,1856.3,1856.3,236336.03,1876.51/1826.33
2023-08-09,1856.3,1855.35,1855.35,191926.8343,1871.99/1846.28
2023-08-10,1855.36,1852.47,1852.47,127321.4553,1865.95/1845.38
2023-08-11,1852.47,1848.84,1848.84,113209.3103,1857.26/1838.05
2023-08-12,1848.84,1849.93,1849.93,63292.6476,1854.01/1846.08
2023-08-13,1849.94,1840.73,1840.73,120674.1364,1862.0/1834.51
2023-08-14,1840.73,1845.5,1845.5,150196.1203,1856.5/1835.0
2023-08-15,1845.5,1828.98,1828.98,186081.6989,1847.36/1814.0
2023-08-16,1828.98,1807.81,1807.81,205430.7368,1831.52/1798.17
2023-08-17,1807.81,1681.49,1681.49,812138.2159,1809.99/1550.0
2023-08-18,1681.49,1661.59,1661.59,538083.1018,1699.4/1641.02
2023-08-19,1661.6,1669.67,1669.67,231919.0485,1696.72/1654.31
2023-08-20,1669.68,1685.24,1685.24,195623.5263,1694.75/1662.03
2023-08-21,1685.23,1667.55,1667.55,250835.1518,1688.59/1649.4
2023-08-22,1667.56,1634.99,1634.99,402012.045,1669.38/1580.0
2023-08-23,1635.0,1679.61,1679.61,374761.1088,1702.11/1629.05
2023-08-24,1679.61,1661.16,1661.16,231539.7805,1683.37/1635.28
2023-08-25,1661.16,1653.8,1653.8,236261.6898,1677.22/1635.51
2023-08-26,1653.79,1647.04,1647.04,79175.425,1655.59/1644.0
2023-08-27,1647.03,1658.33,1658.33,87789.9196,1660.24/1646.32
2023-08-28,1658.33,1653.08,1653.08,214351.0143,1664.34/1621.75
2023-08-29,1653.08,1729.42,1729.42,494371.0823,1745.84/1640.0
2023-08-30,1729.41,1705.23,1705.23,202841.4402,1730.93/1694.34
2023-08-31,1705.23,1645.76,1645.76,330518.2668,1729.0/1630.0
2023-09-01,1645.77,1629.12,1629.12,302406.1686,1654.53/1602.33
2023-09-02,1629.13,1637.03,1637.03,102145.9476,1645.0/1628.03
2023-09-03,1637.02,1635.84,1635.84,116767.2862,1647.5/1625.14
2023-09-04,1635.84,1630.51,1630.51,168010.9056,1644.82/1616.32
2023-09-05,1630.52,1634.45,1634.45,204365.4907,1648.02/1609.69
2023-09-06,1634.46,1633.15,1633.15,219541.0193,1670.0/1609.2
2023-09-07,1633.15,1648.11,1648.11,228558.2782,1660.0/1623.4
2023-09-08,1648.11,1636.44,1636.44,221570.0458,1658.93/1616.21
2023-09-09,1636.43,1635.54,1635.54,58519.6229,1637.52/1629.74
2023-09-10,1635.53,1617.42,1617.42,207957.8428,1635.7/1600.0
2023-09-11,1617.42,1551.85,1551.85,417424.8189,1619.0/1531.01
2023-09-12,1551.84,1592.97,1592.97,329739.9685,1626.0/1549.67
2023-09-13,1592.97,1607.62,1607.62,223409.2889,1619.3/1581.88
2023-09-14,1607.61,,1626.47,275301.1505,1644.29/1607.05
2023-09-15,1626.48,1641.29,1641.29,181340.024,1654.08/1611.42
2023-09-16,1641.3,1634.4,1634.4,99555.4671,1653.17/1631.31
2023-09-17,1634.4,1622.48,1622.48,120227.4117,1635.0/1612.0
2023-09-18,1622.48,1636.66,1636.66,279041.6978,1669.5/1603.88
2023-09-19,1636.66,1643.12,1643.12,184282.4258,1661.04/1626.32
2023-09-20,1643.13,,1622.26,232844.2347,1649.34/1604.51
2023-09-21,1622.27,1583.94,1583.94,240627.544,1625.3/1567.77
2023-09-22,1583.94,1593.08,1593.08,124886.091,1602.68/1576.58
2023-09-23,1593.07,1593.86,1593.86,64537.1341,1598.24/1587.45
2023-09-24,1593.85,1580.71,1580.71,137517.8533,1601.12/1570.01
2023-09-25,1580.71,1588.33,1588.33,176706.9277,1597.5/1563.01
2023-09-26,1588.34,1594.01,1594.01,125583.0161,1599.78/1580.05
2023-09-27,1594.02,1598.64,1598.64,274404.4328,1634.1/1583.5
2023-09-28,1598.63,1652.99,1652.99,331409.7015,1668.21/1598.14
2023-09-29,1653.0,1667.45,1667.45,251975.6728,1688.0/1648.37
2023-09-30,1667.45,1670.89,1670.89,136924.9141,1694.32/1666.19
2023-10-01,1670.89,1733.79,1733.79,225611.5868,1751.0/1668.0
2023-10-02,1733.8,1662.4,1662.4,378575.6898,1744.0/1636.79
2023-10-03,1662.41,1656.88,1656.88,198287.1164,1670.65/1643.0
2023-10-04,1656.88,1646.58,1646.58,222861.7167,1657.66/1625.0
2023-10-05,1646.58,1611.79,1611.79,237378.7449,1655.47/1606.73
2023-10-06,1611.79,1645.03,1645.03,220507.9286,1662.0/1611.68
2023-10-07,1645.03,1633.57,1633.57,101241.5732,1647.71/1630.03
2023-10-08,1633.56,1632.84,1632.84,149424.6635,1641.4/1616.17
2023-10-09,1632.85,1580.13,1580.13,340141.0988,1636.0/1546.0
2023-10-10,1580.13,1567.63,1567.63,240659.3287,1594.9/1550.55
2023-10-11,1567.62,1566.87,1566.87,260253.9671,1578.43/1544.26
2023-10-12,1566.86,1539.61,1539.61,237221.4977,1568.56/1521.0
2023-10-13,1539.61,1552.16,1552.16,192205.8736,1575.36/1537.76
2023-10-14,1552.16,1554.94,1554.94,100314.6754,1561.72/1544.55
2023-10-15,1554.94,,1557.77,120311.2738,1567.62/1547.44
2023-10-16,1557.78,1599.42,1599.42,418510.8644,1639.43/1555.06
2023-10-17,1599.41,1565.01,1565.01,234817.0699,1600.53/1551.08
2023-10-18,1565.01,1563.44,1563.44,177750.2253,1585.42/1555.88
2023-10-19,1563.45,1566.57,1566.57,216217.6675,1574.45/1541.61
2023-10-20,1566.57,1603.89,1603.89,315995.792,1630.4/1561.19
2023-10-21,1603.88,1628.94,1628.94,176419.4092,1644.53/1592.36
2023-10-22,1628.94,1663.7,1663.7,228650.9225,1667.8/1621.1
2023-10-23,1663.69,1765.46,1765.46,610931.9663,1800.0/1657.07
2023-10-24,1765.47,1784.98,1784.98,674055.1375,1854.38/1756.21
2023-10-25,1784.98,1787.15,1787.15,354410.8294,1817.69/1760.0
2023-10-26,1787.15,1803.38,1803.38,431169.0453,1865.54/1762.21
2023-10-27,1803.39,1779.4,1779.4,274532.6921,1803.91/1744.66
2023-10-28,1779.41,1776.2,1776.2,122919.7382,1803.23/1770.0
2023-10-29,1776.21,1795.14,1795.14,144110.6508,1811.3/1762.66
2023-10-30,1795.14,1809.04,1809.04,277686.192,1829.84/1777.77
2023-10-31,1809.03,1814.67,1814.67,258074.5796,1819.41/1780.99
2023-11-01,1814.67,1846.99,1846.99,471921.6184,1857.66/1783.19
2023-11-02,1846.99,1800.8,1800.8,368738.2193,1875.0/1785.01
2023-11-03,1800.79,1832.71,1832.71,315000.2678,1834.58/1777.11
2023-11-04,1832.7,1855.54,1855.54,171538.0364,1869.9/1824.03
2023-11-05,1855.54,1891.71,1891.71,383106.7628,1912.67/1846.11
2023-11-06,1891.71,1900.95,1900.95,328746.2394,1914.23/1868.48
2023-11-07,1900.95,1885.27,1885.27,332419.4406,1906.99/1850.32
2023-11-08,1885.26,,1888.12,247881.0997,1904.69/1872.51
2023-11-09,1888.11,2121.32,2121.32,1100330.3237,2132.0/1882.07
2023-11-10,2121.33,2077.72,2077.72,555573.6495,2136.99/2064.61
2023-11-11,2077.72,2053.17,2053.17,370966.0372,2089.6/2030.3
2023-11-12,2053.16,2044.68,2044.68,281907.559,2066.5/2012.1
2023-11-13,2044.69,2053.65,2053.65,529143.5815,2118.0/2028.49
2023-11-14,2053.65,1979.39,1979.39,481909.733,2064.96/1936.6
2023-11-15,1979.4,2058.48,2058.48,421870.8032,2062.4/1967.01
2023-11-16,2058.49,1961.77,1961.77,545286.1297,2090.4/1939.1
2023-11-17,1961.77,1960.82,1960.82,401100.5069,1991.5/1904.0
2023-11-18,1960.82,1962.6,1962.6,279368.2208,1971.22/1916.0
2023-11-19,1962.59,2011.47,2011.47,251132.6192,2015.75/1942.89
2023-11-20,2011.47,2021.4,2021.4,421717.679,2066.4/1990.0
2023-11-21,2021.41,1933.01,1933.01,490163.9863,2034.6/1931.43
2023-11-22,1933.01,2063.21,2063.21,466120.5109,2092.46/1928.41
2023-11-23,2063.22,2062.2,2062.2,250960.6958,2088.94/2040.35
2023-11-24,2062.21,2080.84,2080.84,426932.5402,2133.02/2059.37
2023-11-25,2080.84,2083.09,2083.09,138847.393,2090.54/2065.3
2023-11-26,2083.1,2062.33,2062.33,241262.9136,2094.99/2036.42
2023-11-27,2062.34,2027.5,2027.5,326073.2298,2071.24/1985.78
2023-11-28,2027.5,2048.14,2048.14,283775.9279,2075.0/1995.15
2023-11-29,2048.14,2028.81,2028.81,254843.7319,2075.7/2019.31
2023-11-30,2028.8,2051.96,2051.96,243680.0921,2054.75/2020.85
2023-12-01,2051.95,2087.24,2087.24,372645.586,2110.87/2045.04
2023-12-02,2087.24,2164.74,2164.74,320979.9768,2186.6/2086.25
2023-12-03,2164.75,2192.95,2192.95,257879.1136,2217.27/2149.0
2023-12-04,2192.96,2243.37,2243.37,565307.7134,2274.28/2191.0
2023-12-05,2243.36,2293.33,2293.33,529829.7214,2309.72/2188.33
2023-12-06,2293.33,2232.7,2232.7,408338.9056,2312.23/2220.0
2023-12-07,2232.7,2355.73,2355.73,485190.0609,2382.8/2222.0
2023-12-08,2355.74,,2358.72,378569.8126,2392.0/2336.34
2023-12-09,2358.71,2340.49,2340.49,287771.0664,2403.0/2328.01
2023-12-10,2340.48,2352.39,2352.39,200037.2102,2377.47/2320.0
2023-12-11,2352.39,2225.12,2225.12,640414.9166,2355.0/2156.62
2023-12-12,2225.11,2203.46,2203.46,361588.9087,2244.12/2166.0
2023-12-13,2203.47,2260.16,2260.16,418916.6154,2284.02/2144.32
2023-12-14,2260.16,2315.32,2315.32,409508.0931,2332.11/2228.2
2023-12-15,2315.32,2220.5,2220.5,333552.6328,2317.81/2200.0
2023-12-16,2220.51,2228.96,2228.96,199285.923,2263.4/2210.0
2023-12-17,2228.96,2196.52,2196.52,225925.7675,2248.68/2191.5
